datetime,energy,water,temperature,weekday,holiday,uni_holiday,time,registrations,daylight
2019-07-16 07:00:00,47.07,0.1,12.9,1,0,1,7.0,0,1
2019-07-16 08:00:00,54.38,0.4,16.2,1,0,1,8.0,0,1
2019-07-16 09:00:00,61.39,0.4,19.1,1,0,1,9.0,0,1
2019-07-16 10:00:00,69.9,0.5,21.3,1,0,1,10.0,0,1
2019-07-16 11:00:00,66.51,0.5,22.6,1,0,1,11.0,0,1
2019-07-16 12:00:00,67.92,0.6,23.9,1,0,1,12.0,0,1
2019-07-16 13:00:00,64.66,0.6,24.5,1,0,1,13.0,0,1
2019-07-16 14:00:00,64.82,0.5,25.4,1,0,1,14.0,0,1
2019-07-16 15:00:00,65.46,0.5,24.2,1,0,1,15.0,0,1
2019-07-16 16:00:00,65.02,0.3,24.6,1,0,1,16.0,0,1
2019-07-16 17:00:00,62.41,0.4,25.4,1,0,1,17.0,0,1
2019-07-16 18:00:00,54.62,0.4,25.4,1,0,1,18.0,0,1
2019-07-16 19:00:00,51.76,0.2,24.9,1,0,1,19.0,0,1
2019-07-16 20:00:00,53.9,0.3,23.0,1,0,1,20.0,0,1
2019-07-16 21:00:00,52.4,0.1,21.3,1,0,1,21.0,0,0
2019-07-16 22:00:00,51.22,0.1,19.1,1,0,1,22.0,0,0
2019-07-16 23:00:00,50.72,0.1,17.3,1,0,1,23.0,0,0
2019-07-17 00:00:00,50.82,0.1,16.2,2,0,1,0.0,0,0
2019-07-17 01:00:00,49.7,0.0,14.7,2,0,1,1.0,0,0
2019-07-17 02:00:00,49.22,0.0,13.4,2,0,1,2.0,0,0
2019-07-17 03:00:00,52.63,0.0,11.4,2,0,1,3.0,0,0
2019-07-17 04:00:00,52.51,0.1,12.1,2,0,1,4.0,0,0
2019-07-17 05:00:00,49.21,0.0,11.5,2,0,1,5.0,0,0
2019-07-17 06:00:00,48.9,0.1,11.4,2,0,1,6.0,0,1
2019-07-17 07:00:00,47.7,0.1,13.9,2,0,1,7.0,0,1
2019-07-17 08:00:00,46.22,0.3,17.7,2,0,1,8.0,0,1
2019-07-17 09:00:00,33.28,0.5,19.1,2,0,1,9.0,0,1
2019-07-17 10:00:00,35.28,0.6,20.7,2,0,1,10.0,0,1
2019-07-17 11:00:00,36.61,0.6,21.9,2,0,1,11.0,0,1
2019-07-17 12:00:00,36.18,0.5,24.0,2,0,1,12.0,0,1
2019-07-17 13:00:00,35.42,0.6,25.2,2,0,1,13.0,0,1
2019-07-17 14:00:00,34.7,0.6,25.8,2,0,1,14.0,0,1
2019-07-17 15:00:00,33.54,0.4,26.4,2,0,1,15.0,0,1
2019-07-17 16:00:00,34.0,0.4,26.4,2,0,1,16.0,0,1
2019-07-17 17:00:00,33.26,0.5,26.7,2,0,1,17.0,0,1
2019-07-17 18:00:00,24.62,0.2,25.9,2,0,1,18.0,0,1
2019-07-17 19:00:00,24.26,0.3,25.4,2,0,1,19.0,0,1
2019-07-17 20:00:00,23.12,0.3,23.7,2,0,1,20.0,0,1
2019-07-17 21:00:00,20.93,0.3,23.0,2,0,1,21.0,0,0
2019-07-17 22:00:00,19.56,0.3,21.9,2,0,1,22.0,0,0
2019-07-17 23:00:00,18.99,0.2,20.1,2,0,1,23.0,0,0
2019-07-18 00:00:00,18.63,0.1,17.0,3,0,1,0.0,0,0
2019-07-18 01:00:00,18.22,0.1,16.3,3,0,1,1.0,0,0
2019-07-18 02:00:00,18.06,0.0,15.9,3,0,1,2.0,0,0
2019-07-18 03:00:00,21.59,0.0,15.0,3,0,1,3.0,0,0
2019-07-18 04:00:00,21.33,0.0,14.0,3,0,1,4.0,0,0
2019-07-18 05:00:00,17.71,0.0,14.7,3,0,1,5.0,0,0
2019-07-18 06:00:00,17.5,0.1,13.5,3,0,1,6.0,0,1
2019-07-18 07:00:00,16.35,0.1,15.2,3,0,1,7.0,0,1
2019-07-18 08:00:00,22.79,0.6,17.8,3,0,1,8.0,0,1
2019-07-18 09:00:00,31.5,0.4,19.9,3,0,1,9.0,0,1
2019-07-18 10:00:00,34.59,0.6,21.4,3,0,1,10.0,0,1
2019-07-18 11:00:00,35.61,0.6,22.5,3,0,1,11.0,0,1
2019-07-18 12:00:00,36.08,0.6,23.8,3,0,1,12.0,0,1
2019-07-18 13:00:00,34.06,0.6,23.7,3,0,1,13.0,0,1
2019-07-18 14:00:00,38.32,0.7,24.5,3,0,1,14.0,0,1
2019-07-18 15:00:00,62.44,1.0,25.8,3,0,1,15.0,0,1
2019-07-18 16:00:00,58.51,0.5,22.9,3,0,1,16.0,0,1
2019-07-18 17:00:00,61.5,0.5,21.4,3,0,1,17.0,0,1
2019-07-18 18:00:00,56.63,0.3,18.7,3,0,1,18.0,0,1
2019-07-18 19:00:00,54.28,0.5,18.6,3,0,1,19.0,0,1
2019-07-18 20:00:00,50.2,0.5,18.0,3,0,1,20.0,0,1
2019-07-18 21:00:00,49.06,0.4,16.4,3,0,1,21.0,0,0
2019-07-18 22:00:00,51.5,0.1,16.9,3,0,1,22.0,0,0
2019-07-18 23:00:00,50.26,0.1,15.6,3,0,1,23.0,0,0
2019-07-19 00:00:00,49.68,0.1,14.5,4,0,1,0.0,0,0
2019-07-19 01:00:00,49.52,0.1,13.9,4,0,1,1.0,0,0
2019-07-19 02:00:00,49.19,0.1,13.0,4,0,1,2.0,0,0
2019-07-19 03:00:00,53.25,0.0,13.6,4,0,1,3.0,0,0
2019-07-19 04:00:00,52.39,0.0,12.0,4,0,1,4.0,0,0
2019-07-19 05:00:00,49.09,0.0,12.3,4,0,1,5.0,0,0
2019-07-19 06:00:00,48.32,0.0,12.0,4,0,1,6.0,0,1
2019-07-19 07:00:00,47.74,0.1,13.0,4,0,1,7.0,0,1
2019-07-19 08:00:00,53.18,0.3,15.8,4,0,1,8.0,0,1
2019-07-19 09:00:00,57.96,0.3,18.6,4,0,1,9.0,0,1
2019-07-19 10:00:00,57.84,0.5,21.1,4,0,1,10.0,0,1
2019-07-19 11:00:00,60.31,0.4,23.5,4,0,1,11.0,0,1
2019-07-19 12:00:00,58.45,0.4,25.7,4,0,1,12.0,0,1
2019-07-19 13:00:00,53.83,0.5,26.7,4,0,1,13.0,0,1
2019-07-19 14:00:00,53.45,0.3,28.3,4,0,1,14.0,0,1
2019-07-19 15:00:00,53.68,0.4,28.4,4,0,1,15.0,0,1
2019-07-19 16:00:00,52.27,0.3,27.9,4,0,1,16.0,0,1
2019-07-19 17:00:00,51.68,0.1,27.6,4,0,1,17.0,0,1
2019-07-19 18:00:00,49.8,0.2,27.0,4,0,1,18.0,0,1
2019-07-19 19:00:00,48.94,0.2,24.9,4,0,1,19.0,0,1
2019-07-19 20:00:00,48.71,0.1,22.9,4,0,1,20.0,0,1
2019-07-19 21:00:00,48.78,0.3,21.4,4,0,1,21.0,0,0
2019-07-19 22:00:00,51.14,0.4,20.1,4,0,1,22.0,0,0
2019-07-19 23:00:00,50.12,0.5,18.9,4,0,1,23.0,0,0
2019-07-20 00:00:00,50.2,0.4,18.3,5,0,1,0.0,0,0
2019-07-20 01:00:00,48.09,0.3,15.9,5,0,1,1.0,0,0
2019-07-20 02:00:00,47.04,0.0,15.4,5,0,1,2.0,0,0
2019-07-20 03:00:00,50.35,0.0,14.8,5,0,1,3.0,0,0
2019-07-20 04:00:00,50.33,0.0,14.8,5,0,1,4.0,0,0
2019-07-20 05:00:00,46.67,0.0,15.6,5,0,1,5.0,0,0
2019-07-20 06:00:00,46.06,0.0,15.5,5,0,1,6.0,0,1
2019-07-20 07:00:00,44.18,0.0,17.5,5,0,1,7.0,0,1
2019-07-20 08:00:00,44.66,0.0,19.8,5,0,1,8.0,0,1
2019-07-20 09:00:00,44.5,0.0,21.6,5,0,1,9.0,0,1
2019-07-20 10:00:00,44.78,0.1,23.9,5,0,1,10.0,0,1
2019-07-20 11:00:00,44.14,0.0,25.6,5,0,1,11.0,0,1
2019-07-20 12:00:00,45.56,0.0,27.0,5,0,1,12.0,0,1
2019-07-20 13:00:00,44.85,0.0,28.5,5,0,1,13.0,0,1
2019-07-20 14:00:00,45.11,0.0,28.9,5,0,1,14.0,0,1
2019-07-20 15:00:00,45.74,0.2,29.9,5,0,1,15.0,0,1
2019-07-20 16:00:00,44.9,0.1,30.3,5,0,1,16.0,0,1
2019-07-20 17:00:00,47.3,0.0,30.4,5,0,1,17.0,0,1
2019-07-20 18:00:00,46.78,0.1,29.0,5,0,1,18.0,0,1
2019-07-20 19:00:00,45.74,0.1,28.1,5,0,1,19.0,0,1
2019-07-20 20:00:00,49.63,0.2,26.7,5,0,1,20.0,0,1
2019-07-20 21:00:00,47.33,0.0,25.6,5,0,1,21.0,0,0
2019-07-20 22:00:00,48.94,0.1,23.8,5,0,1,22.0,0,0
2019-07-20 23:00:00,48.37,0.1,23.3,5,0,1,23.0,0,0
2019-07-21 00:00:00,47.23,0.0,21.3,6,0,1,0.0,0,0
2019-07-21 01:00:00,46.96,0.1,21.5,6,0,1,1.0,0,0
2019-07-21 02:00:00,48.17,0.0,20.3,6,0,1,2.0,0,0
2019-07-21 03:00:00,51.1,0.0,19.4,6,0,1,3.0,0,0
2019-07-21 04:00:00,51.81,0.0,19.0,6,0,1,4.0,0,0
2019-07-21 05:00:00,48.12,0.0,18.6,6,0,1,5.0,0,0
2019-07-21 06:00:00,47.32,0.0,19.1,6,0,1,6.0,0,1
2019-07-21 07:00:00,44.69,0.0,20.2,6,0,1,7.0,0,1
2019-07-21 08:00:00,44.81,0.0,22.5,6,0,1,8.0,0,1
2019-07-21 09:00:00,44.21,0.0,25.7,6,0,1,9.0,0,1
2019-07-21 10:00:00,45.44,0.1,27.4,6,0,1,10.0,0,1
2019-07-21 11:00:00,45.42,0.1,29.2,6,0,1,11.0,0,1
2019-07-21 12:00:00,47.56,0.1,30.1,6,0,1,12.0,0,1
2019-07-21 13:00:00,45.16,0.0,30.0,6,0,1,13.0,0,1
2019-07-21 14:00:00,45.8,0.0,28.1,6,0,1,14.0,0,1
2019-07-21 15:00:00,44.76,0.0,26.9,6,0,1,15.0,0,1
2019-07-21 16:00:00,45.0,0.0,25.9,6,0,1,16.0,0,1
2019-07-21 17:00:00,45.26,0.1,22.8,6,0,1,17.0,0,1
2019-07-21 18:00:00,44.51,0.0,22.9,6,0,1,18.0,0,1
2019-07-21 19:00:00,44.9,0.0,22.2,6,0,1,19.0,0,1
2019-07-21 20:00:00,44.76,0.0,22.2,6,0,1,20.0,0,1
2019-07-21 21:00:00,44.86,0.1,20.5,6,0,1,21.0,0,0
2019-07-21 22:00:00,47.35,0.0,20.3,6,0,1,22.0,0,0
2019-07-21 23:00:00,46.54,0.0,19.3,6,0,1,23.0,0,0
2019-07-22 00:00:00,46.72,0.0,17.9,0,0,1,0.0,0,0
2019-07-22 01:00:00,47.27,0.0,17.5,0,0,1,1.0,0,0
2019-07-22 02:00:00,46.78,0.0,17.6,0,0,1,2.0,0,0
2019-07-22 03:00:00,50.28,0.0,16.5,0,0,1,3.0,0,0
2019-07-22 04:00:00,50.51,0.0,16.2,0,0,1,4.0,0,0
2019-07-22 05:00:00,46.98,0.0,16.5,0,0,1,5.0,0,0
2019-07-22 06:00:00,48.93,0.2,16.0,0,0,1,6.0,0,1
2019-07-22 07:00:00,48.95,0.1,16.7,0,0,1,7.0,0,1
2019-07-22 08:00:00,55.66,0.5,18.6,0,0,1,8.0,0,1
2019-07-22 09:00:00,59.19,1.2,21.1,0,0,1,9.0,0,1
2019-07-22 10:00:00,60.3,0.5,24.2,0,0,1,10.0,0,1
2019-07-22 11:00:00,61.68,0.6,25.9,0,0,1,11.0,0,1
2019-07-22 12:00:00,62.24,0.5,26.9,0,0,1,12.0,0,1
2019-07-22 13:00:00,60.54,0.5,27.9,0,0,1,13.0,0,1
2019-07-22 14:00:00,62.49,0.5,28.8,0,0,1,14.0,0,1
2019-07-22 15:00:00,60.19,0.5,28.9,0,0,1,15.0,0,1
2019-07-22 16:00:00,59.21,0.3,29.0,0,0,1,16.0,0,1
2019-07-22 17:00:00,55.68,0.3,28.9,0,0,1,17.0,0,1
2019-07-22 18:00:00,53.8,0.2,28.3,0,0,1,18.0,0,1
2019-07-22 19:00:00,50.74,0.1,27.5,0,0,1,19.0,0,1
2019-07-22 20:00:00,49.27,0.0,26.5,0,0,1,20.0,0,1
2019-07-22 21:00:00,50.33,0.1,24.3,0,0,1,21.0,0,0
2019-07-22 22:00:00,50.82,0.1,22.7,0,0,1,22.0,0,0
2019-07-22 23:00:00,51.31,0.1,21.8,0,0,1,23.0,0,0
2019-07-23 00:00:00,50.41,0.1,20.4,1,0,1,0.0,0,0
2019-07-23 01:00:00,49.22,0.1,19.0,1,0,1,1.0,0,0
2019-07-23 02:00:00,50.56,0.0,18.1,1,0,1,2.0,0,0
2019-07-23 03:00:00,53.85,0.0,16.8,1,0,1,3.0,0,0
2019-07-23 04:00:00,53.7,0.0,17.0,1,0,1,4.0,0,0
2019-07-23 05:00:00,49.74,0.0,16.6,1,0,1,5.0,0,0
2019-07-23 06:00:00,50.69,0.2,16.3,1,0,1,6.0,0,1
2019-07-23 07:00:00,50.66,0.2,18.9,1,0,1,7.0,0,1
2019-07-23 08:00:00,54.98,0.9,20.8,1,0,1,8.0,0,1
2019-07-23 09:00:00,59.78,0.7,24.0,1,0,1,9.0,0,1
2019-07-23 10:00:00,63.06,0.8,26.1,1,0,1,10.0,0,1
2019-07-23 11:00:00,63.9,0.7,28.8,1,0,1,11.0,0,1
2019-07-23 12:00:00,62.14,0.6,30.2,1,0,1,12.0,0,1
2019-07-23 13:00:00,62.12,0.8,30.2,1,0,1,13.0,0,1
2019-07-23 14:00:00,64.33,0.5,31.1,1,0,1,14.0,0,1
2019-07-23 15:00:00,63.1,0.6,31.5,1,0,1,15.0,0,1
2019-07-23 16:00:00,62.76,0.4,31.8,1,0,1,16.0,0,1
2019-07-23 17:00:00,58.95,0.4,32.1,1,0,1,17.0,0,1
2019-07-23 18:00:00,54.79,0.2,31.7,1,0,1,18.0,0,1
2019-07-23 19:00:00,52.46,0.2,30.5,1,0,1,19.0,0,1
2019-07-23 20:00:00,49.63,0.1,28.3,1,0,1,20.0,0,1
2019-07-23 21:00:00,50.96,0.1,26.4,1,0,1,21.0,0,0
2019-07-23 22:00:00,53.09,0.1,24.8,1,0,1,22.0,0,0
2019-07-23 23:00:00,52.19,0.1,23.0,1,0,1,23.0,0,0
2019-07-24 00:00:00,50.14,0.0,21.3,2,0,1,0.0,0,0
2019-07-24 01:00:00,49.5,0.1,21.2,2,0,1,1.0,0,0
2019-07-24 02:00:00,50.02,0.0,19.9,2,0,1,2.0,0,0
2019-07-24 03:00:00,52.5,0.0,18.6,2,0,1,3.0,0,0
2019-07-24 04:00:00,53.9,0.0,17.3,2,0,1,4.0,0,0
2019-07-24 05:00:00,49.9,0.0,17.6,2,0,1,5.0,0,0
2019-07-24 06:00:00,49.5,0.2,16.7,2,0,1,6.0,0,1
2019-07-24 07:00:00,50.8,0.2,20.3,2,0,1,7.0,0,1
2019-07-24 08:00:00,55.44,0.4,23.1,2,0,1,8.0,0,1
2019-07-24 09:00:00,58.43,0.4,24.9,2,0,1,9.0,0,1
2019-07-24 10:00:00,63.77,0.3,26.3,2,0,1,10.0,0,1
2019-07-24 11:00:00,62.35,0.6,27.9,2,0,1,11.0,0,1
2019-07-24 12:00:00,61.07,0.5,28.8,2,0,1,12.0,0,1
2019-07-24 13:00:00,62.57,0.5,29.2,2,0,1,13.0,0,1
2019-07-24 14:00:00,62.86,0.6,30.7,2,0,1,14.0,0,1
2019-07-24 15:00:00,60.14,0.4,31.4,2,0,1,15.0,0,1
2019-07-24 16:00:00,57.14,0.3,31.3,2,0,1,16.0,0,1
2019-07-24 17:00:00,55.06,0.3,31.1,2,0,1,17.0,0,1
2019-07-24 18:00:00,52.66,0.1,30.6,2,0,1,18.0,0,1
2019-07-24 19:00:00,49.75,0.2,29.8,2,0,1,19.0,0,1
2019-07-24 20:00:00,50.42,0.1,28.2,2,0,1,20.0,0,1
2019-07-24 21:00:00,53.28,0.2,25.9,2,0,1,21.0,0,0
2019-07-24 22:00:00,51.59,0.1,25.0,2,0,1,22.0,0,0
2019-07-24 23:00:00,52.07,0.1,23.6,2,0,1,23.0,0,0
2019-07-25 00:00:00,50.37,0.0,22.8,3,0,1,0.0,0,0
2019-07-25 01:00:00,50.7,0.1,22.0,3,0,1,1.0,0,0
2019-07-25 02:00:00,50.74,0.0,20.9,3,0,1,2.0,0,0
2019-07-25 03:00:00,55.02,0.0,20.5,3,0,1,3.0,0,0
2019-07-25 04:00:00,55.68,0.0,19.9,3,0,1,4.0,0,0
2019-07-25 05:00:00,51.17,0.0,18.7,3,0,1,5.0,0,0
2019-07-25 06:00:00,49.97,0.2,18.3,3,0,1,6.0,0,1
2019-07-25 07:00:00,50.97,0.1,21.4,3,0,1,7.0,0,1
2019-07-25 08:00:00,54.0,0.3,23.3,3,0,1,8.0,0,1
2019-07-25 09:00:00,60.2,0.6,25.5,3,0,1,9.0,0,1
2019-07-25 10:00:00,61.64,0.5,28.1,3,0,1,10.0,0,1
2019-07-25 11:00:00,61.04,0.4,29.6,3,0,1,11.0,0,1
2019-07-25 12:00:00,61.89,0.6,30.7,3,0,1,12.0,0,1
2019-07-25 13:00:00,62.21,0.5,31.6,3,0,1,13.0,0,1
2019-07-25 14:00:00,63.01,0.4,31.7,3,0,1,14.0,0,1
2019-07-25 15:00:00,63.38,0.4,32.4,3,0,1,15.0,0,1
2019-07-25 16:00:00,62.11,0.4,33.0,3,0,1,16.0,0,1
2019-07-25 17:00:00,55.45,0.2,32.0,3,0,1,17.0,0,1
2019-07-25 18:00:00,53.18,0.2,30.7,3,0,1,18.0,0,1
2019-07-25 19:00:00,51.66,0.2,29.8,3,0,1,19.0,0,1
2019-07-25 20:00:00,51.82,0.0,28.3,3,0,1,20.0,0,1
2019-07-25 21:00:00,50.54,0.1,26.5,3,0,1,21.0,0,0
2019-07-25 22:00:00,52.62,0.1,25.2,3,0,1,22.0,0,0
2019-07-25 23:00:00,51.61,0.2,24.5,3,0,1,23.0,0,0
2019-07-26 00:00:00,51.24,0.1,23.9,4,0,1,0.0,0,0
2019-07-26 01:00:00,50.84,0.1,23.3,4,0,1,1.0,0,0
2019-07-26 02:00:00,50.5,0.0,22.9,4,0,1,2.0,0,0
2019-07-26 03:00:00,54.09,0.0,22.2,4,0,1,3.0,0,0
2019-07-26 04:00:00,53.81,0.0,20.5,4,0,1,4.0,0,0
2019-07-26 05:00:00,51.84,0.1,20.8,4,0,1,5.0,0,0
2019-07-26 06:00:00,50.92,0.1,20.5,4,0,1,6.0,0,1
2019-07-26 07:00:00,49.52,0.2,22.3,4,0,1,7.0,0,1
2019-07-26 08:00:00,57.86,0.5,24.5,4,0,1,8.0,0,1
2019-07-26 09:00:00,57.62,0.3,26.6,4,0,1,9.0,0,1
2019-07-26 10:00:00,61.64,0.5,28.2,4,0,1,10.0,0,1
2019-07-26 11:00:00,61.66,0.5,29.7,4,0,1,11.0,0,1
2019-07-26 12:00:00,63.86,0.5,30.4,4,0,1,12.0,0,1
2019-07-26 13:00:00,60.71,0.4,31.1,4,0,1,13.0,0,1
2019-07-26 14:00:00,58.97,0.5,29.9,4,0,1,14.0,0,1
2019-07-26 15:00:00,54.46,0.3,30.1,4,0,1,15.0,0,1
2019-07-26 16:00:00,50.98,0.2,28.8,4,0,1,16.0,0,1
2019-07-26 17:00:00,50.53,0.1,24.0,4,0,1,17.0,0,1
2019-07-26 18:00:00,49.15,0.1,22.6,4,0,1,18.0,0,1
2019-07-26 19:00:00,49.9,0.1,23.3,4,0,1,19.0,0,1
2019-07-26 20:00:00,50.12,0.1,23.3,4,0,1,20.0,0,1
2019-07-26 21:00:00,52.29,0.2,21.9,4,0,1,21.0,0,0
2019-07-26 22:00:00,52.71,0.2,21.4,4,0,1,22.0,0,0
2019-07-26 23:00:00,52.16,0.3,21.3,4,0,1,23.0,0,0
2019-07-27 00:00:00,50.93,0.3,20.5,5,0,1,0.0,0,0
2019-07-27 01:00:00,48.87,0.1,21.0,5,0,1,1.0,0,0
2019-07-27 02:00:00,50.4,0.0,19.9,5,0,1,2.0,0,0
2019-07-27 03:00:00,53.26,0.1,19.5,5,0,1,3.0,0,0
2019-07-27 04:00:00,53.74,0.0,20.3,5,0,1,4.0,0,0
2019-07-27 05:00:00,49.62,0.0,19.7,5,0,1,5.0,0,0
2019-07-27 06:00:00,47.38,0.0,19.3,5,0,1,6.0,0,1
2019-07-27 07:00:00,45.18,0.0,19.6,5,0,1,7.0,0,1
2019-07-27 08:00:00,44.68,0.0,20.7,5,0,1,8.0,0,1
2019-07-27 09:00:00,45.98,0.0,23.6,5,0,1,9.0,0,1
2019-07-27 10:00:00,47.24,0.0,25.4,5,0,1,10.0,0,1
2019-07-27 11:00:00,49.22,0.0,26.8,5,0,1,11.0,0,1
2019-07-27 12:00:00,47.62,0.1,28.7,5,0,1,12.0,0,1
2019-07-27 13:00:00,46.94,0.0,29.8,5,0,1,13.0,0,1
2019-07-27 14:00:00,46.76,0.1,31.0,5,0,1,14.0,0,1
2019-07-27 15:00:00,47.3,0.0,31.2,5,0,1,15.0,0,1
2019-07-27 16:00:00,47.1,0.1,26.5,5,0,1,16.0,0,1
2019-07-27 17:00:00,47.33,0.1,20.5,5,0,1,17.0,0,1
2019-07-27 18:00:00,48.3,0.0,19.7,5,0,1,18.0,0,1
2019-07-27 19:00:00,50.14,0.1,19.0,5,0,1,19.0,0,1
2019-07-27 20:00:00,46.44,0.1,19.4,5,0,1,20.0,0,1
2019-07-27 21:00:00,49.55,0.1,19.5,5,0,1,21.0,0,0
2019-07-27 22:00:00,50.96,0.2,18.9,5,0,1,22.0,0,0
2019-07-27 23:00:00,49.98,0.2,18.6,5,0,1,23.0,0,0
2019-07-28 00:00:00,50.05,0.2,17.5,6,0,1,0.0,0,0
2019-07-28 01:00:00,49.46,0.1,17.9,6,0,1,1.0,0,0
2019-07-28 02:00:00,48.49,0.0,18.1,6,0,1,2.0,0,0
2019-07-28 03:00:00,52.78,0.0,18.2,6,0,1,3.0,0,0
2019-07-28 04:00:00,52.47,0.0,18.0,6,0,1,4.0,0,0
2019-07-28 05:00:00,48.73,0.0,17.9,6,0,1,5.0,0,0
2019-07-28 06:00:00,47.87,0.0,18.2,6,0,1,6.0,0,1
2019-07-28 07:00:00,45.95,0.0,18.0,6,0,1,7.0,0,1
2019-07-28 08:00:00,45.54,0.0,18.0,6,0,1,8.0,0,1
2019-07-28 09:00:00,45.72,0.0,18.7,6,0,1,9.0,0,1
2019-07-28 10:00:00,49.34,0.0,19.1,6,0,1,10.0,0,1
2019-07-28 11:00:00,48.71,0.1,19.6,6,0,1,11.0,0,1
2019-07-28 12:00:00,47.33,0.0,19.5,6,0,1,12.0,0,1
2019-07-28 13:00:00,46.02,0.0,19.3,6,0,1,13.0,0,1
2019-07-28 14:00:00,47.26,0.0,20.2,6,0,1,14.0,0,1
2019-07-28 15:00:00,46.14,0.0,20.4,6,0,1,15.0,0,1
2019-07-28 16:00:00,46.78,0.1,19.8,6,0,1,16.0,0,1
2019-07-28 17:00:00,47.1,0.0,19.0,6,0,1,17.0,0,1
2019-07-28 18:00:00,45.13,0.1,19.6,6,0,1,18.0,0,1
2019-07-28 19:00:00,46.84,0.1,19.7,6,0,1,19.0,0,1
2019-07-28 20:00:00,47.46,0.1,19.5,6,0,1,20.0,0,1
2019-07-28 21:00:00,46.5,0.0,19.5,6,0,1,21.0,0,0
2019-07-28 22:00:00,49.0,0.0,19.0,6,0,1,22.0,0,0
2019-07-28 23:00:00,48.04,0.0,18.7,6,0,1,23.0,0,0
2019-07-29 00:00:00,47.7,0.0,18.6,0,0,1,0.0,0,0
2019-07-29 01:00:00,48.13,0.1,18.7,0,0,1,1.0,0,0
2019-07-29 02:00:00,47.64,0.0,18.5,0,0,1,2.0,0,0
2019-07-29 03:00:00,51.12,0.0,18.5,0,0,1,3.0,0,0
2019-07-29 04:00:00,50.77,0.0,18.6,0,0,1,4.0,0,0
2019-07-29 05:00:00,47.23,0.0,18.7,0,0,1,5.0,0,0
2019-07-29 06:00:00,51.19,0.1,18.8,0,0,1,6.0,0,1
2019-07-29 07:00:00,51.56,0.2,19.0,0,0,1,7.0,0,1
2019-07-29 08:00:00,58.33,,19.8,0,0,1,8.0,0,1
2019-07-29 09:00:00,59.61,,21.3,0,0,1,9.0,0,1
2019-07-29 10:00:00,62.54,,21.6,0,0,1,10.0,0,1
2019-07-29 11:00:00,61.24,,22.1,0,0,1,11.0,0,1
2019-07-29 12:00:00,63.13,,22.7,0,0,1,12.0,0,1
2019-07-29 13:00:00,61.58,,23.1,0,0,1,13.0,0,1
2019-07-29 14:00:00,63.29,,23.8,0,0,1,14.0,0,1
2019-07-29 15:00:00,63.05,,23.3,0,0,1,15.0,0,1
2019-07-29 16:00:00,60.74,,23.4,0,0,1,16.0,0,1
2019-07-29 17:00:00,60.46,,21.5,0,0,1,17.0,0,1
2019-07-29 18:00:00,58.11,,22.3,0,0,1,18.0,0,1
2019-07-29 19:00:00,51.54,,23.7,0,0,1,19.0,0,1
2019-07-29 20:00:00,50.4,,23.1,0,0,1,20.0,0,1
2019-07-29 21:00:00,50.8,,22.0,0,0,1,21.0,0,0
2019-07-29 22:00:00,54.06,,21.6,0,0,1,22.0,0,0
2019-07-29 23:00:00,52.22,,20.6,0,0,1,23.0,0,0
2019-07-30 00:00:00,49.9,,19.6,1,0,1,0.0,0,0
2019-07-30 01:00:00,49.72,,19.1,1,0,1,1.0,0,0
2019-07-30 02:00:00,49.78,,18.7,1,0,1,2.0,0,0
2019-07-30 03:00:00,52.67,,18.0,1,0,1,3.0,0,0
2019-07-30 04:00:00,53.19,,17.1,1,0,1,4.0,0,0
2019-07-30 05:00:00,50.0,,15.8,1,0,1,5.0,0,0
2019-07-30 06:00:00,50.41,,15.8,1,0,1,6.0,0,1
2019-07-30 07:00:00,51.02,,17.2,1,0,1,7.0,0,1
2019-07-30 08:00:00,56.56,,19.1,1,0,1,8.0,0,1
2019-07-30 09:00:00,60.54,,22.0,1,0,1,9.0,0,1
2019-07-30 10:00:00,61.93,,25.1,1,0,1,10.0,0,1
2019-07-30 11:00:00,62.09,,27.0,1,0,1,11.0,0,1
2019-07-30 12:00:00,63.58,,28.2,1,0,1,12.0,0,1
2019-07-30 13:00:00,61.5,,28.6,1,0,1,13.0,0,1
2019-07-30 14:00:00,63.1,,29.3,1,0,1,14.0,0,1
2019-07-30 15:00:00,62.14,,25.2,1,0,1,15.0,0,1
2019-07-30 16:00:00,59.7,,26.8,1,0,1,16.0,0,1
2019-07-30 17:00:00,55.66,,26.4,1,0,1,17.0,0,1
2019-07-30 18:00:00,53.4,,28.3,1,0,1,18.0,0,1
2019-07-30 19:00:00,51.37,,27.6,1,0,1,19.0,0,1
2019-07-30 20:00:00,49.14,,26.8,1,0,1,20.0,0,1
2019-07-30 21:00:00,50.34,,25.0,1,0,1,21.0,0,0
2019-07-30 22:00:00,50.79,,22.9,1,0,1,22.0,0,0
2019-07-30 23:00:00,50.22,,22.1,1,0,1,23.0,0,0
2019-07-31 00:00:00,49.99,,20.2,2,0,1,0.0,0,0
2019-07-31 01:00:00,48.82,,20.8,2,0,1,1.0,0,0
2019-07-31 02:00:00,49.27,,20.4,2,0,1,2.0,0,0
2019-07-31 03:00:00,53.21,,20.0,2,0,1,3.0,0,0
2019-07-31 04:00:00,52.53,,19.1,2,0,1,4.0,0,0
2019-07-31 05:00:00,49.84,,18.6,2,0,1,5.0,0,0
2019-07-31 06:00:00,50.26,,18.8,2,0,1,6.0,0,1
2019-07-31 07:00:00,49.65,,19.9,2,0,1,7.0,0,1
